"","intra","inter1","inter2"
"1",0.0918856141643434,0.0615039878372012,0.0791299953394323
"2",0.0310360304268317,0.0284160108811671,0.0504038867416118
"4",0.106495089304079,0.142162944395005,0.0965471949861615
"5",0.115055695833308,0.0948577870198614,0.131375538261041
