"","intra","inter1","inter2"
"1",0.111647118843508,0.115891152216087,0.0648317645117199
"2",0.0272571083190802,0.0556940542518021,0.0433313702592715
"4",0.0915315291505263,0.0672260063972343,0.0804328701014746
"5",0.101997313256294,0.0690131608121253,0.0501410939345338
