"","intra","inter1","inter2"
"1",0.0333231180582829,0.0685002074134999,0.0359448168672147
"2",0.0268506773226216,0.0551851334044081,-0.0588553495564432
"4",0.126314625507205,0.154473608649348,0.166410839356461
"5",0.140666039135645,0.213048977251687,0.181224965237556
