"","intra","inter1","inter2"
"1",0.131591742208016,0.118241185225839,0.123500658905051
"2",0.0636189643838716,0.0752958666304179,0.0943935050186226
"4",0.151727499078134,0.211834240641687,0.161854296161648
"5",0.160030563084957,0.163392705982128,0.214823239347237
