"","intra","inter1","inter2"
"1",0.171297870251688,0.174978382614478,0.167871322470669
"2",0.0962018983409116,0.122175722379669,0.138383123295633
"4",0.196959908852189,0.281505536888368,0.227161397337135
"5",0.205005430336606,0.231927624944395,0.298270940433432
