"","intra","inter1","inter2"
"1",0.0517087349690203,0.0188333799052983,0.0167437482823725
"2",0.0463684735408121,0.0291956892053856,0.0267519374660145
"4",0.0941534525319809,0.0910073099321782,0.0291560362106697
"5",0.136987779914846,0.0593276834066132,0.0517057218865593
