"","intra","inter1","inter2"
"1",0.00504948598003866,-0.0101196136456485,-0.00691444799827569
"2",-0.000802107099512315,-0.000755348924473532,-8.25905622036383e-05
"4",0.107697802376128,0.153636122013156,0.0643859561083091
"5",0.100907732884095,0.141754583661156,0.0781964724465302
