"","intra","inter1","inter2"
"1",0.0773053566331981,0.0883573269407081,0.0278369401361581
"2",0.00204475350005131,0.0256793382042667,0.0109848714636339
"4",0.0609497360550917,0.0239226127686011,0.0365816428093588
"5",0.064893972999315,0.0247728359882303,0.0126566158230423
