"","intra","inter1","inter2"
"1",0.0514949445344185,0.0487316449440906,0.0532884277605038
"2",0.0148316928367438,-0.0031869446854259,-0.0243473516165892
"4",0.0451501142421994,-0.0192712460155226,0.0605478421114659
"5",-0.00145238727428783,0.00905195376564304,-0.0529964915303891
