"","intra","inter1","inter2"
"1",0.0275494038818178,0.0438693207678352,0.0565023635226265
"2",-0.0338013429157498,-0.0497888064547393,-0.0502271031303113
"4",0.0808954939503282,0.0816281872061785,0.0582995753945117
"5",0.0395474015769736,0.0461276512780166,0.0356892149350819
