"","species","lambda","lower_error","upper error","sigma","convergence_code"
"1",1,4.14285714285714,-1.78362579392754,10.0693400796418,3.02371578407382,38.5017005721424
"2",1,4.14285714285714,-1.78362579392754,10.0693400796418,3.02371578407382,31.126135579119
"3",2,3,-0.533440249954709,6.53344024995471,1.80277563773199,31.5397475489849
"4",2,3,-0.533440249954709,6.53344024995471,1.80277563773199,28.7835875163734
"5",4,10.1111111111111,0.894710271062733,19.3275119511595,4.70224532655529,43.0281456858143
"6",4,10.1111111111111,0.894710271062733,19.3275119511595,4.70224532655529,41.1536492277634
"7",5,10.2857142857143,-0.492164293424871,21.0635928648534,5.49891764241794,44.1691100143531
"8",5,10.2857142857143,-0.492164293424871,21.0635928648534,5.49891764241794,39.1835752615321
