"","intra","inter1","inter2"
"1",0.0429635944228884,0.0608235016653297,-0.00915788423940369
"2",-0.0231676013189776,-0.00433537784326869,-0.0213616273320038
"4",0.0303679429596572,-0.0193807808600321,-0.00726958448275702
"5",0.0277906327423357,-0.0194674888356648,-0.0248278622884491
