"","intra","inter1","inter2"
"1",0.0848434800355803,0.0811040686379065,0.085271997328586
"2",0.034992175222238,0.0256868665215925,0.00895825013748186
"4",0.084163398259768,0.0340438192166018,0.100400253024109
"5",0.0346752880145178,0.050018255322195,-0.0114978586923215
