"","intra","inter1","inter2"
"1",0.0760544707386312,0.118040655457239,0.0817071715168973
"2",0.0576067250980615,0.0933300819043934,-0.0158050082419388
"4",0.172569786067293,0.211641891453211,0.210233948659209
"5",0.173172920266911,0.261430681676568,0.222239532320814
