"","intra","inter1","inter2"
"1",-0.0109713860330249,-0.0268610658311061,-0.0272346056128105
"2",-0.0287627762558329,-0.0242864797312595,-0.0269183161425936
"4",0.0684520504195271,0.104777828325477,0.0224815566973824
"5",0.0686662078639551,0.0876734331070841,0.0358989251839476
