"","intra","inter1","inter2"
"1",0.0815422332389134,0.0649495590415239,0.0601503108133156
"2",0.0902615714202923,0.0798770181404096,0.0660109193097799
"4",0.12345034216248,0.155576147528951,0.0874946994127178
"5",0.183019156087403,0.12710554795679,0.1156073634605
