"","species","lambda","lower_error","upper error","sigma","convergence_code"
"1",1,2,1.9804,2.0196,0.01,16.811164850571
"2",1,2,1.9804,2.0196,0.01,25.6721014979399
"3",2,1.5,0.0183792658038293,2.98162073419617,0.755928946018454,19.3993483432872
"4",2,1.5,0.0183792658038293,2.98162073419617,0.755928946018454,21.6445208525829
"5",4,2.16666666666667,-0.973414011702389,5.30674734503572,1.60208197875972,28.338504222558
"6",4,2.16666666666667,-0.973414011702389,5.30674734503572,1.60208197875972,29.6029706127831
"7",5,2.6,-1.22074338316511,6.42074338316511,1.94935886896179,31.037878192013
"8",5,2.6,-1.22074338316511,6.42074338316511,1.94935886896179,26.0666058691309
