"","intra","inter1","inter2"
"1",0.118192015536742,0.113476492331722,0.117255566896668
"2",0.0551526576077323,0.0545606777286109,0.0422638518915529
"4",0.123176682277337,0.0873588844487261,0.140252663936751
"5",0.0708029633033234,0.0909845568787469,0.030000774145746
