"","SRTe","SRTu","Env","predTu1","predTe1","predTu2","predTe2","predTu1_L","predTe1_L","predTu2_L","predTe2_L","predTu1_U","predTe1_U","predTu2_U","predTe2_U","TeRatio","TeRatio_L","TeRatio_U"
"1","SR4","SR1","N",9.85599576392383,17.7957737420945,9.05290599697993,30.2979246916129,10.6867542727406,20.6474988520541,11.9011867189531,57.1188248739457,9.04791029719905,15.132372254468,7.42230528146562,18.4679657472873,0.769943713040746,0.827569042017119,0.713316817996125
"2","SR4","SR1","Cd",6.46557324449049,10.6217098784834,6.58868216292307,18.0189638483783,6.69503193529047,11.551317299187,7.2487696154588,22.5785572642351,6.23711639572637,9.73290789907313,6.05537357402073,14.6306804799592,0.732250611866851,0.756975553166527,0.707272660207726
"3","SR4","SR2","N",10.1309560693881,21.7628890510592,7.90972983351764,47.0886999596389,11.1537723335319,25.7750288602249,11.3828233439432,107.625709613601,9.15334903660774,18.12903351622,6.16264535382779,25.2295673460932,0.856182624426455,0.904352880746762,0.803688723291452
"4","SR4","SR2","Cd",7.15128458595518,10.3670403582806,7.88385970846498,17.2183525235627,7.53424640768961,11.3319835646241,9.10412609782688,22.0204625555148,6.77449741342461,9.45124235720573,6.94781813045958,13.7730456830636,0.685929684778697,0.70749409095084,0.664694570989594
"5","SR5","SR1","N",10.4445923452072,16.5117941015734,11.6432520090528,30.4971807247842,11.284352030729,19.1009520637179,15.4143421700147,56.7712298037813,9.62275559409766,14.0856339440986,9.41705748551039,18.4692400608975,0.723703548974149,0.786462283964305,0.662305206711694
"6","SR5","SR1","Cd",6.94818821491261,8.44014572632056,7.98994518205901,10.553443119441,7.23783992443512,9.15836425947261,8.90834675235198,12.6395057608724,6.66279735426794,7.74868366314927,7.24529187031916,8.94370942959586,0.569121616171263,0.586578442242227,0.552455909040097
"7","SR5","SR2","N",12.0257098935403,17.577192852199,17.5850037603637,32.5913613918265,13.1702938212063,20.2329241066825,26.6197889396169,63.2103946091572,10.9226223007519,15.0689595312797,12.7097795720915,19.199333543519,0.649536117113574,0.70366542861216,0.601688096875571
"8","SR5","SR2","Cd",7.447575161124,11.1205229312047,8.72299859544015,17.5669329332434,7.93163379488379,12.1502499073393,10.5642015713764,22.4227434882384,6.97936504088072,10.139374480801,7.37714031286772,14.1427260283409,0.668200026085159,0.679745985804854,0.657193952978176
