"","Tu_Regime","Te_Regime","Environment","Tu_lambda","Te_lambda","Tu_intra","Te_intra","Tu_inter","Te_inter"
"1","SR1","SR4","N",2.48240769688261,5.53876790793641,0.0290244542674911,0.0193573523332043,0.039793616892848,0.0847377388460943
"2","SR2","SR4","N",2.54780515352816,5.53876790793641,0.0266043540323651,0.0193573523332043,0.0419616526093333,0.0511968749831425
"3","SR1","SR5","N",2.48240769688261,4.42860143184107,0.0290244542674911,0.00763504788354649,0.0301262188011041,0.0716596821113018
"4","SR2","SR5","N",2.54780515352816,4.42860143184107,0.0266043540323651,0.00763504788354649,0.0133864600677877,0.0612384685409036
"5","SR1","SR4","Cd",1.22077189654282,1.79595170675147,0.00967807625305012,0.00998495682755218,0.0111137825444355,-0.00758586665268091
"6","SR2","SR4","Cd",1.40291333822508,1.79595170675147,0.0126391595607329,0.00998495682755218,0.0145305898717378,-0.00354112814088676
"7","SR1","SR5","Cd",1.22077189654282,2.1636253357724,0.00967807625305012,0.0333440318423983,-0.000884427437023958,0.038413485752881
"8","SR2","SR5","Cd",1.40291333822508,2.1636253357724,0.0126391595607329,0.0333440318423983,0.00776450741464556,-0.00755197079606586
