"","Tu_Regime","Te_Regime","Environment","Tu_lambda","Te_lambda","Tu_intra","Te_intra","Tu_inter","Te_inter"
"1","SR1","SR4","N",3.0530497298963,8.17754786456509,0.0598940832312097,0.0794727450572991,0.0735044172845612,0.142665083331391
"2","SR2","SR4","N",2.77909267954993,8.17754786456509,0.0384434024238385,0.0794727450572991,0.0585972993988387,0.109942316078647
"3","SR1","SR5","N",3.0530497298963,7.05185690957634,0.0598940832312097,0.0940761069998046,0.0636900292358831,0.12659563544533
"4","SR2","SR5","N",2.77909267954993,7.05185690957634,0.0384434024238385,0.0940761069998046,0.0302595553368648,0.121449810511819
"5","SR1","SR4","Cd",1.22493518845492,1.99321583495259,0.00804634993162191,0.0235703651045288,0.0129065511211262,0.00945671158592942
"6","SR2","SR4","Cd",1.41987634408708,1.99321583495259,0.0125698399483651,0.0235703651045288,0.01761116708565,0.0120144804185383
"7","SR1","SR5","Cd",1.22493518845492,2.30788541948912,0.00804634993162191,0.042651515566991,0.000892816097548308,0.0521895952984687
"8","SR2","SR5","Cd",1.41987634408708,2.30788541948912,0.0125698399483651,0.042651515566991,0.0110392537951508,0.00688257586229943
