"","Tu_Regime","Te_Regime","Environment","Tu_lambda","Te_lambda","Tu_intra","Te_intra","Tu_inter","Te_inter"
"1","SR1","SR4","N",2.88249320215058,7.54085471987003,0.049568536992848,0.0634782136468676,0.0600622045546306,0.123601904302904
"2","SR2","SR4","N",2.61829140924834,7.54085471987003,0.0274795202903264,0.0634782136468676,0.0447421446470821,0.0889587231839738
"3","SR1","SR5","N",2.88249320215058,6.55457718144939,0.049568536992848,0.080512945449564,0.0515419633852463,0.108908367324694
"4","SR2","SR5","N",2.61829140924834,6.55457718144939,0.0274795202903264,0.080512945449564,0.0163577224525956,0.103114046305865
"5","SR1","SR4","Cd",1.18987119627896,1.90479152002152,0.00325783003364708,0.0168657244557432,0.0065678094762166,-0.00476929097512357
"6","SR2","SR4","Cd",1.36356073144166,1.90479152002152,0.00597820942521946,0.0168657244557432,0.00874832566619843,-0.000237190687234212
"7","SR1","SR5","Cd",1.18987119627896,2.18660978555467,0.00325783003364708,0.0338208364577725,-0.00628794901196674,0.0401785271455703
"8","SR2","SR5","Cd",1.36356073144166,2.18660978555467,0.00597820942521946,0.0338208364577725,0.000555763484289786,-0.00635758744629217
