"","intra","inter1","inter2"
"1",0.0734128036519429,0.0809528414967647,0.0741933504386886
"2",0.10258361433701,0.0837230863830456,0.0932749339972146
"4",0.136368721765214,0.124464466029063,0.142572935021642
"5",0.175301478099294,0.153875329958155,0.145280329025831
