"","intra","inter1","inter2"
"1",0.0460778540915738,0.0816069133145294,0.0489951506368926
"2",0.0489760427240344,0.0771987692192311,-0.0367976472971351
"4",0.128904177627785,0.157098887628235,0.16892246067543
"5",0.156648200614394,0.22898309474891,0.197208548593666
