"","intra","inter1","inter2"
"1",0.142825526735365,0.142750538410029,0.131169898775359
"2",0.103296572210191,0.100290296841208,0.0787883105489247
"4",0.163484691287565,0.231866327823256,0.156284914522393
"5",0.228098925343885,0.193894750350348,0.178525277552373
