"","species","lambda","lower_error","upper error","sigma","convergence_code"
"1",1,1.125,0.432035354437183,1.81796464556282,0.353553390593274,0
"2",1,1.125,0.432035354437183,1.81796464556282,0.353553390593274,0
"3",4,1.3,-0.0228991731126835,2.62289917311268,0.674948557710553,0
"4",5,2.5,-0.987845562330228,5.98784556233023,1.77951304200522,0
