"","intra","inter1","inter2"
"1",0.0738484671696589,0.0969974929935413,0.104358335909637
"2",-0.0115381348910884,-0.0221778328859738,-0.0258275141270135
"4",0.108594234376651,0.11414558365941,0.0849154965837605
"5",0.0846641621923482,0.0932587774503608,0.0833511728623204
