"","intra","inter1","inter2"
"1",0.00253288807409482,-0.0131998142693193,-0.0136100322920358
"2",-0.0136913348773488,-0.00935038411989825,-0.0118856350286252
"4",0.0615201309066946,0.0978648667061859,0.0157036421127505
"5",0.056302672179264,0.0744721918294091,0.0233266709368761
