"","species","lambda","lower_error","upper error","sigma","convergence_code"
"1",1,1.6,-0.29353989483542,3.49353989483542,0.966091783079296,0
"2",1,1.6,-0.29353989483542,3.49353989483542,0.966091783079296,0
"3",2,1.88888888888889,-2.08518263090595,5.86296040868373,2.02758751009941,0
"4",2,1.88888888888889,-2.08518263090595,5.86296040868373,2.02758751009941,0
"5",4,3.3,-0.401581643928264,7.00158164392826,1.88856206322871,0
"6",4,3.3,-0.401581643928264,7.00158164392826,1.88856206322871,0
"7",5,4.125,-7.17994582030361,15.4299458203036,5.7678295001549,0
"8",5,4.125,-7.17994582030361,15.4299458203036,5.7678295001549,0
