"","species","lambda","lower_error","upper error","sigma","convergence_code"
"1",1,3.7,-0.43720463866875,7.83720463866875,2.11081869319834,0
"2",1,3.7,-0.43720463866875,7.83720463866875,2.11081869319834,0
"3",2,2.5,-0.733835012626477,5.73383501262648,1.64991582276861,0
"4",2,2.5,-0.733835012626477,5.73383501262648,1.64991582276861,0
"5",4,7.88888888888889,-1.3794682710637,17.1572460488415,4.72875365303704,0
"6",4,7.88888888888889,-1.3794682710637,17.1572460488415,4.72875365303704,0
"7",5,9.5,-0.157407059408396,19.1574070594084,4.92724849969816,0
"8",5,9.5,-0.157407059408396,19.1574070594084,4.92724849969816,0
