"","species","lambda","lower_error","upper error","sigma","convergence_code"
"1",1,1.4,-0.252817123714673,3.05281712371467,0.843274042711568,0
"2",1,1.4,-0.252817123714673,3.05281712371467,0.843274042711568,0
"3",2,2.2,0.398884296393545,4.00111570360646,0.918936583472681,0
"4",2,2.2,0.398884296393545,4.00111570360646,0.918936583472681,0
"5",4,2.3,-0.907327721189575,5.50732772118957,1.63639169448448,0
"6",4,2.3,-0.907327721189575,5.50732772118957,1.63639169448448,0
"7",5,2.3,-1.40158164392826,6.00158164392826,1.88856206322871,0
"8",5,2.3,-1.40158164392826,6.00158164392826,1.88856206322871,0
