"","intra","inter1","inter2"
"1",0.161908091287054,0.165059616811533,0.158230226963584
"2",0.129798283778119,0.1547745271918,0.173101048506369
"4",0.196726911517087,0.281254303109744,0.226848131520885
"5",0.183676236815532,0.210460061431311,0.276380956191667
