"","intra","inter1","inter2"
"1",0.0457527232399637,0.060594376372935,0.0513226341821789
"2",0.070498393601024,0.0518975272567445,0.0595325143772315
"4",0.103210930827847,0.062624823695383,0.086311050470731
"5",0.127636253139704,0.107948496149477,0.0905327471669855
