"","species","lambda","lower_error","upper error","sigma","convergence_code"
"1",1,1.6,-0.506936691555354,3.70693669155535,1.07496769977314,0
"2",1,1.6,-0.506936691555354,3.70693669155535,1.07496769977314,0
"3",2,1.3,-0.0228991731126835,2.62289917311268,0.674948557710553,0
"4",2,1.3,-0.0228991731126835,2.62289917311268,0.674948557710553,0
"5",4,3.1,-1.37426021197297,7.57426021197297,2.28278582243519,0
"6",4,3.1,-1.37426021197297,7.57426021197297,2.28278582243519,0
"7",5,2.5,-0.599032106965012,5.59903210696501,1.58113883008419,0
"8",5,2.5,-0.599032106965012,5.59903210696501,1.58113883008419,0
