"","intra","inter1","inter2"
"1",0.0548339616304536,0.054930652098931,0.0089797665788276
"2",0.0822936747424168,0.117935066926428,0.103069563940976
"4",0.100895784340154,0.0759448843089275,0.0894039183937844
"5",0.0843009971773264,0.0506169702009268,0.0325541201131475
