"","intra","inter1","inter2"
"1",0.0242215447287902,0.0220452713667618,0.0302955391814394
"2",-0.00312382343696906,-0.0230361672540851,-0.0426776961908494
"4",0.0492604868418995,-0.0157431628348836,0.0645665537698152
"5",0.0210446104181998,0.0308270655744076,-0.0312736882327993
