"","species","lambda","lower_error","upper error","sigma","convergence_code"
"1",1,3.57142857142857,0.0186268601027058,7.12423028275444,1.81265393434993,0
"2",1,3.57142857142857,0.0186268601027058,7.12423028275444,1.81265393434993,0
"3",2,2.66666666666667,1.535060139055,3.79827319427833,0.577350269189626,0
"4",2,2.66666666666667,1.535060139055,3.79827319427833,0.577350269189626,0
"5",4,9.57142857142857,1.74310393159237,17.3997532112648,3.9940431835899,0
"6",4,9.57142857142857,1.74310393159237,17.3997532112648,3.9940431835899,0
"7",5,6.75,-1.07248042503144,14.5724804250314,3.99106144134257,0
"8",5,6.75,-1.07248042503144,14.5724804250314,3.99106144134257,0
