"","intra","inter1","inter2"
"1",0.10849260288525,0.139238154513352,0.141739377563765
"2",0.0282145953049756,0.0211333911958252,0.0144948953209484
"4",0.162352531626058,0.174587831790332,0.139326345499987
"5",0.13389317635075,0.144589419414327,0.134835352438158
