"","species","lambda","lower_error","upper error","sigma","convergence_code"
"1",1,3.9,-2.32897744417172,10.1289774441717,3.17804971641414,0
"2",1,3.9,-2.32897744417172,10.1289774441717,3.17804971641414,0
"3",2,3.7,-0.115153411798214,7.51515341179821,1.94650684275419,0
"4",2,3.7,-0.115153411798214,7.51515341179821,1.94650684275419,0
"5",4,10.1,-0.613471478055612,20.8134714780556,5.46605687655899,0
"6",4,10.1,-0.613471478055612,20.8134714780556,5.46605687655899,0
"7",5,9,-3.88988750920659,21.8898875092066,6.57647321898295,0
"8",5,9,-3.88988750920659,21.8898875092066,6.57647321898295,0
