"","species","lambda","lower_error","upper error","sigma","convergence_code"
"1",1,3.6,-0.341717617711571,7.54171761771157,2.01108041719978,0
"2",1,3.6,-0.341717617711571,7.54171761771157,2.01108041719978,0
"3",2,3.7,-2.50150662697739,9.90150662697739,3.16403399335581,0
"4",2,3.7,-2.50150662697739,9.90150662697739,3.16403399335581,0
"5",4,14,0.868162521735371,27.1318374782646,6.69991708074726,0
"6",4,14,0.868162521735371,27.1318374782646,6.69991708074726,0
"7",5,10.6,-0.222481949883564,21.4224819498836,5.52167446422631,0
"8",5,10.6,-0.222481949883564,21.4224819498836,5.52167446422631,0
