"","intra","inter1","inter2"
"1",0.0844098136420377,0.0541167205276236,0.071446202061109
"2",0.0587093895283297,0.0548854898751983,0.0747043432701094
"4",0.106309411758827,0.142081571754388,0.0963090397648241
"5",0.0983782670483787,0.0783686135968129,0.112867650773087
