"","intra","inter1","inter2"
"1",0.0800739984970573,0.106104228138283,0.11023277777306
"2",0.014182115457762,0.00569554996727176,-0.000675319891791488
"4",0.102737349116582,0.113760305618422,0.0808202677296169
"5",0.0907389413562322,0.101810955275198,0.0927032445567128
