"","intra","inter1","inter2"
"1",0.0915622453148837,0.0749701192792759,0.0701708026892891
"2",0.00968804310070552,-0.000164953089862559,-0.014564433769372
"4",0.376230227128107,0.406265883211964,0.347479130903573
"5",0.46000143166875,0.402756703621344,0.397590942612899
