"","intra","inter1","inter2"
"1",0.00275599883535888,0.00248549121785566,0.01404325516037
"2",-0.0146362578535154,-0.0350954038358986,-0.0537285955630712
"4",0.0177752975535256,-0.0437592130017309,0.0343026894030593
"5",-0.00397939243157729,0.00664419602152538,-0.0554016762980646
