"","species","lambda","lower_error","upper error","sigma","likelihood"
"1",1,0.0273587075763877,0.939899603744614,1.80831817172682,0.509826369464648,10.7143177322011
"2",1,0.0273587075763877,0.939899603744614,1.80831817172682,0.509826369464648,5.0989186725916
"3",2,0.0026686320455195,0.922161547833015,1.47029669055777,0.36964781538797,17.7984994498402
"4",2,0.0026686320455195,0.922161547833015,1.47029669055777,0.36964781538797,19.742540957453
"5",4,0.0541024802280704,1.36639093358609,3.49504060886639,0.706453558689102,30.461626860677
"6",4,0.0541024802280704,1.36639093358609,3.49504060886639,0.706453558689102,22.1754270664333
"7",5,0.0322424059384462,1.34242273125373,2.87244932922509,0.585677686892819,28.7506646634118
"8",5,0.0322424059384462,1.34242273125373,2.87244932922509,0.585677686892819,28.0428471713505
