"","intra","inter1","inter2"
"1",0.0794911239424731,0.0654320767823024,0.0706989110684768
"2",0.0731436340071938,0.0844940238052513,0.103595363247741
"4",0.430810074890364,0.485214625147554,0.435191660792271
"5",0.0856511208533,0.089013232386204,0.135696143063096
