"","intra","inter1","inter2"
"1",0.0424188034610177,0.0149702827785351,0.0302996876370138
"2",0.0399679760642033,0.036796047851978,0.0580665752337454
"4",0.313299641611571,0.353615302003444,0.323379635580661
"5",0.044726889172624,0.0280616103044644,0.0561279320616391
