"","intra","inter1","inter2"
"1",0.054391919480529,0.0612288162288736,0.0543003584064449
"2",0.059138230746472,0.0404138477140313,0.0471379393620927
"4",0.108518557958307,0.0974926401234008,0.114225650134622
"5",0.089039514922577,0.0803856261835662,0.0602422188205635
