"","intra","inter1","inter2"
"1",-0.0159942032611811,-0.0341097037877178,-0.0373494120520906
"2",0.476117680254114,0.508172761627763,0.512677668104728
"4",-0.00706176986998535,0.0199038592146237,-0.0541990557169671
"5",-0.0102561044179082,-0.0131384205402866,-0.0465285503829256
