"","intra","inter1","inter2"
"1",0.0187452344821349,0.0535191574732812,0.0210625428227249
"2",0.0227880245695228,0.0511225805793678,-0.0629180923005523
"4",0.0907201498833135,0.11913758336361,0.131073124558892
"5",0.444596515331476,0.514770390170059,0.48294761109655
