"","species","lambda","lower_error","upper error","sigma","likelihood"
"1",1,0.0278601834963376,1.00664143454254,1.82178445673762,0.464979100036306,4.48402833034604
"2",1,0.0278601834963376,1.00664143454254,1.82178445673762,0.464979100036306,8.1055564006808
"3",2,0.0297323888230132,0.794436588735651,2.01062589625506,0.663627820871338,20.4054865324848
"4",2,0.0297323888230132,0.794436588735651,2.01062589625506,0.663627820871338,18.4146729932321
"5",4,0.0778456660826838,1.68244701808,3.84295257232369,0.630885615437576,36.4545265264239
"6",4,0.0778456660826838,1.68244701808,3.84295257232369,0.630885615437576,36.8095331496829
"7",5,0.0499484544215403,0.840728992802955,3.94779758066271,0.936356071942437,33.3028525157485
"8",5,0.0499484544215403,0.840728992802955,3.94779758066271,0.936356071942437,28.8202695488928
