"","intra","inter1","inter2"
"1",0.0101125239701461,0.0278988013394495,0.0411905709595976
"2",-0.0711996278580091,-0.0834301012286874,-0.0840321693797437
"4",-0.00504880482154555,-0.00790634129486732,-0.0309163398845259
"5",-0.0121378378867711,-0.00877409941580778,-0.0153879130885201
