"","intra","inter1","inter2"
"1",0.0519614163174165,0.050153689651332,0.0521465606047427
"2",0.0199735219445544,0.02181474839802,0.00698969188724457
"4",0.0904296629026152,0.0504200264885093,0.105075226250501
"5",0.0684642043084697,0.0886299320384959,0.0277073005670789
