"","species","lambda","lower_error","upper error","sigma","likelihood"
"1",1,0.0187452344821349,1.75778580959294,4.32020957768531,0.680201962798895,34.0515724904718
"2",1,0.0187452344821349,1.75778580959294,4.32020957768531,0.680201962798895,30.9406509371498
"3",2,0.0227880245695228,1.30896450805592,2.85658777684263,0.5994252547807,26.9228529215083
"4",2,0.0227880245695228,1.30896450805592,2.85658777684263,0.5994252547807,30.3693559586624
"5",4,0.0907201498833135,2.69113976980726,9.41227757338806,0.849961011581987,37.1221517391052
"6",4,0.0907201498833135,2.69113976980726,9.41227757338806,0.849961011581987,31.2047699876624
"7",5,0.444596515331476,NA,NA,12.1256844555869,60.3844546073019
"8",5,0.444596515331476,NA,NA,12.1256844555869,56.6166126856453
