"","intra","inter1","inter2"
"1",0.116563444423929,0.11589387078607,0.11109813449994
"2",0.106319291950184,0.132191999758525,0.149124151261736
"4",0.548320508169157,0.616813948291663,0.54700368600388
"5",0.126575352533976,0.149964854467944,0.215264354064554
